importance_rank,topic_id,importance_score,article_coverage,article_count,topic_size,topic_size_share,interpretability,semantic_coherence,exclusivity,topic_label,topic_words,prob_words
11,14,0.504917770212506,0.1059479553903345,57,16.780908416852387,0.0311912795852274,0.8109201799980179,-38.14770083248317,9.857688339737674,"FREX: eunuchs, chinese_law, code, magistrate, exogamy, family_law, infanticide, law_chinese, filial_piety, filial | Prob: law, family, wife, marriage, father, son, death, magistrate, parents, husband | Representative: Family law of the Chinese, The; The Family law of the Chinese and its comparative relations with that of other nations; Chinese partnerships ; liability of the individual members; Notes on Chinese law and practice preceding revision","eunuchs, chinese_law, code, magistrate, exogamy, family_law, infanticide, law_chinese, filial_piety, filial, marriage, family_law_chinese","law, family, wife, marriage, father, son, death, magistrate, parents, husband, eunuchs, children"
12,10,0.4297330553730291,0.104089219330855,56,15.75793702244904,0.0292898457666339,0.716049118057144,-43.66593273408956,9.785746661311055,"FREX: yuan_shi, khan, rashid, tom, chap, mongols, polo, uigurs, western_asia, medieval | Prob: shi, city, yuan, mongol, khan, mongols, river, emperor, century, polo | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; What did the ancient Chinese know of the Greeks and Romans; Notices of Christianity in China. Extracted from Marco Polo *","yuan_shi, khan, rashid, tom, chap, mongols, polo, uigurs, western_asia, medieval, central_western, central_western_asia","shi, city, yuan, mongol, khan, mongols, river, emperor, century, polo, asia, sent"
13,0,0.4008820171965064,0.0483271375464684,26,12.165809441688737,0.0226130287020236,0.8015220623181484,-41.534384240102696,9.871618311897652,"FREX: styan, kiangyin, chinkiang, alligator, genus, flying_fish, warbler, swinhoe, dove, soochow | Prob: genus, birds, species, chinkiang, styan, family, bird, winter, fish, white | Representative: Collection of birds in the Shanghai Museum, The; Collection of Chinese reptiles in the Shanghai Museum, The; Notes on some new species of birds found on the island of Formosa; Beginning of the study of the flora and fauna of Soochow and vicinity, A","styan, kiangyin, chinkiang, alligator, genus, flying_fish, warbler, swinhoe, dove, soochow, flies, petrel","genus, birds, species, chinkiang, styan, family, bird, winter, fish, white, soochow, black"
14,18,0.3891815467348472,0.0557620817843866,30,13.468838482333636,0.0250350157664193,0.7598133965674361,-57.15918746596648,9.937848997590663,"FREX: currency, tael, annam, guild, guilds, silver, obv, dollar, obverse_reverse, thong | Prob: cash, silver, currency, coins, gold, copper, value, reverse, tael, annam | Representative: Coins of the Republic of China *; Scarcity of copper cash and the rise in prices; Currency in China *; Notes on Chinese banking system in Shanghai","currency, tael, annam, guild, guilds, silver, obv, dollar, obverse_reverse, thong, cash, dollars","cash, silver, currency, coins, gold, copper, value, reverse, tael, annam, king, obverse"
15,3,0.3862416133380512,0.070631970260223,38,12.277594981241142,0.0228208085153181,0.7426408381524207,-54.95076530852377,9.90104743127408,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The","chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien, taels, hwai","summer, taels, salt, road, cheo, spring, drought, land, autumn, tax, roads, honan"
16,22,0.3823822140986823,0.1171003717472119,63,19.57699562113113,0.0363884676972697,0.5895512676256962,-58.16278188653802,9.742752396110802,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman","tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin, tibetan, ethnical","tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria, tibetan, america"
17,1,0.358209173754817,0.0353159851301115,19,8.699709585182607,0.0161704639129788,0.7954262913964002,-50.01850769292363,9.92727018389499,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane","length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var, jour, taro","length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants, white, red"
18,2,0.3542137251078397,0.0353159851301115,19,7.350364592802329,0.0136623877189634,0.8028014090142914,-45.11106546814019,9.89965848311183,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border","temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum, monthly, okhotsk","temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table, northern, daily"
19,21,0.3301093593164399,0.0650557620817843,35,14.893468664980247,0.0276830272583275,0.6458893082217614,-56.33655427244162,9.796229969565214,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III","musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate, inches, glabrous","inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter, inch, holes"
20,24,0.2869260979472757,0.0241635687732342,13,6.2177279063735735,0.0115571150676088,0.7356552355388386,-63.92585176527348,9.959280901340852,"FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT.","pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother, board_revenue, nos","pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang, tung, issued"
21,6,0.2647797556607481,0.0929368029739776,50,17.780103503051734,0.0330485195224009,0.4781271499946429,-81.69001024141652,9.784642515654676,"FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A","tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop, annamite, della","king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father, bishop, gate"
22,23,0.262730119849213,0.1356877323420074,73,19.758839590295647,0.0367264676399547,0.3854515174053173,-45.11967688169378,9.403258477515257,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East","commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain, ministers, crowd","sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river, officers, japan"
23,15,0.1700118726250619,0.0185873605947955,10,4.583571082748811,0.0085196488526929,0.5929798825050623,-64.098156041149,9.790837129181252,"FREX: infra, jap, shi_king, supra, hai_king, shan_hai, shuo_wen, explains, mao, synonym | Prob: plant, king, leaves, tree, shi, flowers, shu, family, fruit, infra | Representative: Chinese names of plants; Plants from Peitaiho; Java; Contributions from the Herbarium of the Shantung Christian University","infra, jap, shi_king, supra, hai_king, shan_hai, shuo_wen, explains, mao, synonym, siebold, thbg","plant, king, leaves, tree, shi, flowers, shu, family, fruit, infra, kuo, shi_king"
24,20,0.1380392066762852,0.0111524163568773,6,4.179872507170192,0.0077692797531044,0.5632906127789813,-82.95323248982679,9.895315602068909,"FREX: lour, china_cochin, linn, danes, tab, foliis, folio, martini, osbeck, chusan | Prob: lour, linn, sin, cochin, canton, tab, plant, china_cochin, plants, folio | Representative: Early European researches into the flora of China; Contribution to the nomenclature of Chinese plants; Chinese names of plants; Bamboos in China","lour, china_cochin, linn, danes, tab, foliis, folio, martini, osbeck, chusan, flor, flore","lour, linn, sin, cochin, canton, tab, plant, china_cochin, plants, folio, chinensis, foliis"
25,8,0.1006371767787469,0.0408921933085501,22,6.711132717823393,0.0124742243825713,0.4359849855749235,-101.7351697505094,9.883131029686322,"FREX: orn, bithe, proc, ibis, brit, zool, vols, thos, soc, vide | Prob: manchu, species, orn, peking, birds, chihli, library, vols, bull, ibis | Representative: Partial bibliography of Chinese birds, A; The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Recent research upon the mammalia of North China; Essay on Manchu literature","orn, bithe, proc, ibis, brit, zool, vols, thos, soc, vide, club, bull","manchu, species, orn, peking, birds, chihli, library, vols, bull, ibis, zool, soc"
