K,topic_id,topic_label,frex_words,prob_words,representative_titles
25,10,"FREX: yuan_shi, khan, rashid, tom, chap, mongols, polo, uigurs, western_asia, medieval | Prob: shi, city, yuan, mongol, khan, mongols, river, emperor, century, polo | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; What did the ancient Chinese know of the Greeks and Romans; Notices of Christianity in China. Extracted from Marco Polo *","yuan_shi, khan, rashid, tom, chap, mongols, polo, uigurs, western_asia, medieval","shi, city, yuan, mongol, khan, mongols, river, emperor, century, polo",Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; What did the ancient Chinese know of the Greeks and Romans; Notices of Christianity in China. Extracted from Marco Polo *
25,11,"FREX: porcelain, wares, bottles, porcelains, chinese_porcelain, julien, bronzes, inscriptions, lung_uan, ware | Prob: characters, porcelain, colour, written, sung, wares, han, green, ang, works | Representative: ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.; The Mystery of Ta - ts ' in; Java; Western appliances in the Chinese printing industry","porcelain, wares, bottles, porcelains, chinese_porcelain, julien, bronzes, inscriptions, lung_uan, ware","characters, porcelain, colour, written, sung, wares, han, green, ang, works",ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.; The Mystery of Ta - ts ' in; Java; Western appliances in the Chinese printing industry
25,12,"FREX: destiny, duke, mencius, virtue, pawn, confucius, music, lao_tzu, kung_sun, harmony | Prob: king, confucius, heaven, nature, tzu, music, black, things, white, virtue | Representative: Chinese chess *; Wei - ch ' i *; Operations and manifestations of the Tao exemplified in history, The; Destiny, fate","destiny, duke, mencius, virtue, pawn, confucius, music, lao_tzu, kung_sun, harmony","king, confucius, heaven, nature, tzu, music, black, things, white, virtue","Chinese chess *; Wei - ch ' i *; Operations and manifestations of the Tao exemplified in history, The; Destiny, fate"
25,13,"FREX: tablet, empress, sacrifice, altar, palace, shuh, emperor, offerings, poem, hall | Prob: emperor, heaven, imperial, city, ming, palace, yang, yuan, han, tablet | Representative: Stories in Chinese paintings, I; On the Stone figures at Chinese tombs and the offering of living sacrifices; State religion of china during the Manchu Dynasty, The *; Southern Migration of the Sung Dynasty","tablet, empress, sacrifice, altar, palace, shuh, emperor, offerings, poem, hall","emperor, heaven, imperial, city, ming, palace, yang, yuan, han, tablet","Stories in Chinese paintings, I; On the Stone figures at Chinese tombs and the offering of living sacrifices; State religion of china during the Manchu Dynasty, The *; Southern Migration of the Sung Dynasty"
25,14,"FREX: eunuchs, chinese_law, code, magistrate, exogamy, family_law, infanticide, law_chinese, filial_piety, filial | Prob: law, family, wife, marriage, father, son, death, magistrate, parents, husband | Representative: Family law of the Chinese, The; The Family law of the Chinese and its comparative relations with that of other nations; Chinese partnerships ; liability of the individual members; Notes on Chinese law and practice preceding revision","eunuchs, chinese_law, code, magistrate, exogamy, family_law, infanticide, law_chinese, filial_piety, filial","law, family, wife, marriage, father, son, death, magistrate, parents, husband","Family law of the Chinese, The; The Family law of the Chinese and its comparative relations with that of other nations; Chinese partnerships ; liability of the individual members; Notes on Chinese law and practice preceding revision"
25,15,"FREX: infra, jap, shi_king, supra, hai_king, shan_hai, shuo_wen, explains, mao, synonym | Prob: plant, king, leaves, tree, shi, flowers, shu, family, fruit, infra | Representative: Chinese names of plants; Plants from Peitaiho; Java; Contributions from the Herbarium of the Shantung Christian University","infra, jap, shi_king, supra, hai_king, shan_hai, shuo_wen, explains, mao, synonym","plant, king, leaves, tree, shi, flowers, shu, family, fruit, infra",Chinese names of plants; Plants from Peitaiho; Java; Contributions from the Herbarium of the Shantung Christian University
25,16,"FREX: taoism, philosophy, confucianism, giles, tones, teachings, immortality, plato, yang_ming, christ | Prob: book, words, books, nature, art, hsi, mind, things, study, knowledge | Representative: A Buddhist Shastra , Translated from the Chinese; Theistic import of the Sung philosophy, The; Some types of Chinese historical thought; The Comparative study of Chinese dialects","taoism, philosophy, confucianism, giles, tones, teachings, immortality, plato, yang_ming, christ","book, words, books, nature, art, hsi, mind, things, study, knowledge","A Buddhist Shastra , Translated from the Chinese; Theistic import of the Sung philosophy, The; Some types of Chinese historical thought; The Comparative study of Chinese dialects"
25,17,"FREX: magnetic, retrospect, magnetism, british, medical, settlement, hospital, retrospect_events, foreigners, terrestrial | Prob: government, foreign, shanghai, magnetic, british, peking, foreigners, canton, japan, native | Representative: Three score years and ten; Retrospect of events in China and Japan, 1868; Names and nicknames of the Shanghai settlements; Early days of Western medicine in China","magnetic, retrospect, magnetism, british, medical, settlement, hospital, retrospect_events, foreigners, terrestrial","government, foreign, shanghai, magnetic, british, peking, foreigners, canton, japan, native","Three score years and ten; Retrospect of events in China and Japan, 1868; Names and nicknames of the Shanghai settlements; Early days of Western medicine in China"
25,18,"FREX: currency, tael, annam, guild, guilds, silver, obv, dollar, obverse_reverse, thong | Prob: cash, silver, currency, coins, gold, copper, value, reverse, tael, annam | Representative: Coins of the Republic of China *; Scarcity of copper cash and the rise in prices; Currency in China *; Notes on Chinese banking system in Shanghai","currency, tael, annam, guild, guilds, silver, obv, dollar, obverse_reverse, thong","cash, silver, currency, coins, gold, copper, value, reverse, tael, annam",Coins of the Republic of China *; Scarcity of copper cash and the rise in prices; Currency in China *; Notes on Chinese banking system in Shanghai
25,19,"FREX: coal, limestone, rocks, sandstone, geology, ranges, carboniferous, strata, formation, beds | Prob: coal, feet, river, sea, rocks, mountains, miles, hills, plain, shan | Representative: A Sketch of the Geology of Quang -tung Province; Researches into the geology of Formosa *; Notes on the coal and Iron Ore deposits of Central Shansi; On the geology of the neighbourhood of Nagasaki","coal, limestone, rocks, sandstone, geology, ranges, carboniferous, strata, formation, beds","coal, feet, river, sea, rocks, mountains, miles, hills, plain, shan",A Sketch of the Geology of Quang -tung Province; Researches into the geology of Formosa *; Notes on the coal and Iron Ore deposits of Central Shansi; On the geology of the neighbourhood of Nagasaki
25,20,"FREX: lour, china_cochin, linn, danes, tab, foliis, folio, martini, osbeck, chusan | Prob: lour, linn, sin, cochin, canton, tab, plant, china_cochin, plants, folio | Representative: Early European researches into the flora of China; Contribution to the nomenclature of Chinese plants; Chinese names of plants; Bamboos in China","lour, china_cochin, linn, danes, tab, foliis, folio, martini, osbeck, chusan","lour, linn, sin, cochin, canton, tab, plant, china_cochin, plants, folio",Early European researches into the flora of China; Contribution to the nomenclature of Chinese plants; Chinese names of plants; Bamboos in China
25,21,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III","musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate","inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter","Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III"
25,22,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman","tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin","tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria","Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
25,23,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East","commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain","sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river","Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
25,24,"FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT.","pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother","pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang","Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
